900.78537, 0.00091
916.01338, 0.01116
936.57133, 0.05340
942.05315, 0.08935
944.79469, 0.10153
947.74936, 0.11852
950.54701, 0.13905
953.11363, 0.15750
956.29934, 0.19192
959.46913, 0.23307
962.05167, 0.26745
964.74348, 0.30077
967.80400, 0.35279
970.53882, 0.40244
972.31384, 0.45050
973.52491, 0.51672
974.81040, 0.59057
975.70441, 0.67988
976.58542, 0.78387
977.08307, 0.89606
977.40122, 1.03156
977.71937, 1.19268
978.03752, 1.33184
978.45496, 1.45577
978.90217, 1.56915
979.94780, 1.63195
981.09214, 1.56944
981.46627, 1.45728
982.14870, 1.32222
982.91711, 1.18305
983.46454, 1.06274
984.23182, 0.95982
985.20332, 0.88077
986.47100, 0.76573
988.96832, 0.69311
990.12094, 0.67337
991.65775, 0.66031
993.36990, 0.64668
994.82744, 0.64083
996.26820, 0.63771
999.12223, 0.62703
1001.74311, 0.61522
1003.23190, 0.61210
1004.87456, 0.60652
1006.35356, 0.60256
1010.62689, 0.58889
1012.02057, 0.59005
1013.94160, 0.59030
1016.09106, 0.59422
1018.40797, 0.59586
1020.47307, 0.60608
1022.13155, 0.60389
1024.31511, 0.61157
1026.04403, 0.60516
1027.88387, 0.60588
1029.59792, 0.60563
1031.13473, 0.60583
1033.63620, 0.60541
1035.36098, 0.60971
1037.28200, 0.60996
1041.12404, 0.58394
1045.14086, 0.56893
1048.51997, 0.55176
1050.46096, 0.53098
1052.26596, 0.51578
1055.24354, 0.47638
1057.83692, 0.43694
1059.18164, 0.42053
1062.39784, 0.38121
1063.59999, 0.36806
1066.57757, 0.33530
1068.15017, 0.30965
1071.76432, 0.26967
1073.90250, 0.25034
1077.14318, 0.22064
1079.65483, 0.19594
1083.48255, 0.17506
1098.72309, 0.11035
1108.09690, 0.07513
1131.17457, 0.00870
